weighted_rating,rate_user_num,latitude,longitude,review_count,price_level,HasTV,Caters,OutdoorSeating,WheelchairAccessible,BusinessParking,RestaurantsDelivery,GoodForKids,BikeParking,WiFi,Alcohol,RestaurantsTakeOut,BusinessAcceptsCreditCards,open_days,open_hours,num_rating,drink,food,inside,menu,outside,total,avg_review_useful,avg_review_funny,avg_review_cool,avg_stars,avg_review_count,avg_useful,avg_funny,avg_cool,avg_fans,avg_compliment_hot,avg_compliment_more,avg_compliment_profile,avg_compliment_cute,avg_compliment_list,avg_compliment_note,avg_compliment_plain,avg_compliment_cool,avg_compliment_funny,avg_compliment_writer,avg_compliment_photos,avg_total_compliment,PAYANN,PCHDAPR,PCHADVT,DENSITY_2021,POP_2021,Total:_Estimate_max,"    Less than $20,000_Estimate_max","    $20,000 to $39,999_Estimate_max","    $40,000 to $59,999_Estimate_max","    $60,000 to $99,999_Estimate_max","    $100,000 to $149,999_Estimate_max","    $150,000 to $199,999_Estimate_max","    $200,000 or more_Estimate_max",Total:_Estimate_min,"    Less than $20,000_Estimate_min","    $20,000 to $39,999_Estimate_min","    $40,000 to $59,999_Estimate_min","    $60,000 to $99,999_Estimate_min","    $100,000 to $149,999_Estimate_min","    $150,000 to $199,999_Estimate_min","    $200,000 or more_Estimate_min",less_100m,less_500m,less_1km,less_5km,less_10km,less_50km,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
4.661442786,55,38.3344449,-90.1502841,54,1,0,0,1,0,1,0,1,1,0,0,1,1,7,49.5,347,0,3,0,0,0,3,0.4,0.036363636,0.290909091,4.086,79.09090909,109.6909091,19.52727273,78.76363636,3.745454545,3.618181818,0.509090909,0.145454545,0.2,0.018181818,4.272727273,12,9.236363636,9.236363636,1.781818182,1.781818182,42.8,508023,1419,770,228.2588546,12671469,4933708,665440,743483,708624,1156036,830488,421185,481344,4880956,631904,717539,686156,1117288,802324,399489,453364,0,0,0,0,0,446,1,2,0,1,2,1,3,0,3,1,3,1,0,3,2,1,3,1,2,2,2,1,2,3,3,2,3,2,3,2,1,2,0,2,0,3,0,0,1,3,1,3,2,2,2,2,0,0,0,0,1,2,2,0,1,1,0,0,1,2,3,0,3,3,1,3,1,0,0,0,2,3,2,0,1,2,2,0,3,0.7716,0.9231,0.4819,-0.2847,0.5786,-0.3274,0.424,-0.319,-0.4481,-0.3154,0.0597,0.9997,-0.2789,-0.2418,-0.2095,-0.5163,-0.8969,-0.5265,0.8411,-0.6952,0.9385,-0.1096,-0.1307,0.9029,-0.1394,-0.7025,0.2037,-0.9929,-0.7555,-0.6937,-0.053,0.4609,0.9972,0.8892,0.9506,0.6808,-0.01,-0.0237,0.8825,0.6902,0.7322,-0.2729,-0.4711,0.4761,0.9441,0.6352,0.8566,-0.9855,0.3624,-0.548,0.4112,0.6686,0.9518,-0.2153,-0.5364,-0.5967,-0.5653,-0.7763,0.6322,0.1344,0.8832,0.6418,0.2668,-0.5513,-0.1721,-0.5875,0.5648,-0.866,-0.6692,0.7378,0.3089,-0.9933,-0.1231,0.8451,0.7987,-0.2423,-0.6981,-0.1966,-0.5198,0.7087,0.4881,0.2715,0.675,-0.341,-0.8628,0.467,0.0936,0.7662,-0.6453,-0.1836,-0.2,0.941,0.6654,-0.7569,0.3967,-0.9784,-0.2708,-0.4189,-0.348,0.3546
4.510948905,7,35.973196,-86.8310098,5,2,2,1,0,0,0,2,1,2,0,0,2,1,6,66,130,0,0,0,0,0,0,2.714285714,1,0.285714286,3.595714286,114.2857143,200.1428571,59,81.42857143,7.428571429,8.142857143,3.857142857,1.428571429,0,0.428571429,2.714285714,3.428571429,14.71428571,14.71428571,5.285714286,0.142857143,54.85714286,169757,385,573,169.1679021,6975218,2725384,446805,523626,472527,642875,380161,151969,164149,2679596,418689,497034,452467,613879,358601,137773,144425,0,0,0,17,57,477,2,3,0,1,0,2,1,3,2,3,0,2,0,2,3,3,0,3,0,0,3,3,1,1,3,3,2,3,2,2,3,0,3,1,3,3,1,1,0,2,0,0,2,3,3,1,1,0,2,1,2,2,2,3,1,2,3,0,2,0,0,2,2,0,2,3,2,3,2,2,3,0,0,3,1,2,1,1,3,-0.5452,0.6686,-0.2842,-0.2741,-0.1278,0.8837,0.0806,-0.8413,0.2689,0.6433,-0.2514,-0.4096,0.0212,0.4044,-0.0756,0.3127,-0.8093,-0.3202,-0.0338,0.13,0.6765,0.4732,-0.1635,0.1404,0.4872,0.1209,0.0691,-0.5534,0.2161,-0.3209,0.0062,0.6666,-0.6469,-0.501,0.9305,0.8506,0.7898,0.1953,0.3925,-0.5244,-0.4673,-0.9393,-0.4034,0.1123,0.3143,0.752,-0.0789,0.3565,-0.3964,-0.7693,-0.4271,-0.4077,0.5602,0.1793,0.7487,0.8767,0.042,-0.1368,-0.8089,-0.4432,-0.5311,-0.5929,0.1816,0.8447,-0.0806,0.4232,0.6167,-0.0441,-0.8783,0.9119,0.4576,0.8698,0.9357,-0.1645,-0.8739,0.1906,0.9244,0.3704,-0.831,0.5794,0.7949,-0.8458,-0.3858,-0.5275,-0.436,-0.5214,0.6169,-0.1925,0.8341,0.9772,-0.2346,0.0373,-0.5265,-0.7826,-0.2336,-0.6228,0.319,-0.1616,0.9907,0.5906
4.471433459,923,29.963657,-90.0894798,904,2,1,0,1,0,1,1,1,1,1,1,1,1,7,65,2000,2,12,2,0,3,19,0.608884074,0.16468039,0.279523294,3.94836403,101.9014085,260.936078,96.3900325,155.1430119,8.751895991,9.139761647,1.854821235,0.707475623,0.327193933,0.273022752,11.39761647,21.99891658,18.87973998,18.87973998,7.553629469,7.581798483,98.59371614,2627081,11173,13470,107.0103595,4624047,1782503,371106,358349,280570,362797,245540,108792,102813,1743235,342506,338513,263074,342361,225728,96312,87277,0,5,10,284,398,471,0,3,3,1,0,2,3,2,2,1,2,1,2,0,3,1,2,0,3,2,1,0,3,3,3,2,1,2,1,0,2,3,2,2,0,1,3,3,2,2,0,0,0,2,0,3,3,3,3,1,0,0,2,0,2,1,0,2,1,3,3,0,0,1,0,3,2,0,3,2,1,3,3,2,3,1,1,1,0,0.2937,0.887,-0.3279,0.226,-0.4715,0.7689,0.1056,-0.3657,-0.1857,0.3309,-0.6104,-0.0098,0.9373,-0.1205,0.6523,-0.9452,-0.14,0.3756,-0.5214,0.4535,0.9413,-0.6203,0.4117,0.87,-0.4782,-0.8443,-0.8732,-0.0318,0.5537,-0.195,0.6773,-0.933,-0.8175,-0.959,0.3905,0.6096,-0.681,0.676,0.3619,0.3534,-0.4662,-0.3619,0.5914,-0.6704,-0.322,0.6988,-0.7313,-0.4482,-0.4409,-0.5368,0.7752,0.2613,-0.3886,0.5103,0.3218,0.1074,-0.6369,0.9718,0.6072,-0.43,-0.6702,-0.8109,-0.2663,-0.4213,-0.7203,0.9327,0.8017,-0.2325,-0.3484,-0.1766,-0.4104,-0.2459,0.2841,-0.2333,0.3186,-0.3976,-0.8193,-0.6372,0.0327,-0.426,0.2363,0.9521,0.8722,0.6817,0.6006,-0.1607,-0.3747,0.9504,-0.1896,0.3828,-0.4762,-0.3958,-0.412,0.0123,0.4139,0.991,-0.872,0.6073,0.3712,0.4493
4.385416667,45,28.140661,-82.461072,45,2,1,1,0,1,0,1,2,0,0,0,1,1,6,71.5,99,0,0,0,0,0,0,0.955555556,0.244444444,0.644444444,3.851777778,167.7777778,1141,352.3111111,980.1555556,16.28888889,30.55555556,2.911111111,1.533333333,1.733333333,0.177777778,52.11111111,95.17777778,90.88888889,90.88888889,17.15555556,73.13333333,456.2666667,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,1,2,2,11,75,1057,2,1,1,2,2,1,3,2,1,1,1,2,3,2,2,3,1,1,3,2,1,3,0,0,0,2,3,2,0,1,2,1,1,2,3,1,0,0,0,2,0,1,2,0,3,2,0,0,3,3,1,1,1,2,2,1,0,2,0,2,3,1,3,3,0,2,0,3,3,1,3,1,2,3,3,1,2,0,3,0.3186,0.2201,0.8664,0.1037,-0.097,0.7805,-0.8629,0.7922,0.4067,0.4639,-0.443,-0.7776,-0.754,-0.9654,0.7801,-0.2136,0.6507,-0.8998,-0.8458,-0.3736,0.2813,-0.0323,0.4649,-0.6504,0.7996,-0.8633,0.8307,-0.5582,0.7016,0.3675,-0.2867,-0.1823,-0.0298,-0.5602,0.1805,-0.8411,-0.6818,0.9495,-0.7887,0.9999,-0.0143,-0.0032,0.4846,0.3961,-0.5377,-0.9442,-0.0244,0.3691,-0.7363,-0.0104,-0.9088,0.3709,0.9133,0.6752,-0.2621,-0.1237,0.6884,-0.0971,0.9286,0.517,0.8936,0.3819,0.0997,0.9494,0.0926,-0.9337,0.0388,-0.7258,-0.6489,0.4772,-0.1867,-0.1534,0.3424,-0.816,0.9836,-0.6306,0.9147,-0.6312,0.9934,-0.4161,0.8463,-0.627,-0.9875,0.8902,-0.7862,-0.1857,-0.6104,0.2456,0.8605,0.6026,-0.6631,0.3009,-0.2955,0.9755,0.4159,-0.3587,0.8357,0.4179,-0.0542,-0.974
3.45625,10,34.43319193,-119.8847503,10,1,2,2,2,1,1,1,2,0,0,0,1,1,7,168,22,0,0,0,0,0,0,1.4,1,1,4.019,480.9,2413,1112.9,1952.5,39.3,84,10.8,7.4,2.9,2.1,51.4,324.8,267.9,267.9,38.7,31.9,1089.8,1433056,7866,4184,251.7543622,39237836,13171002,1498273,1721029,1645064,2781138,2327708,1326192,1993048,13099774,1445649,1686505,1612008,2735158,2281220,1294756,1923028,0,1,5,37,52,183,1,2,0,3,2,0,3,3,1,0,3,1,3,2,2,0,0,1,2,0,0,2,1,1,1,0,3,0,3,0,3,1,2,0,2,0,2,0,0,2,1,0,0,3,0,2,0,2,1,2,1,1,0,2,3,0,1,2,0,3,1,1,1,3,0,2,1,3,2,2,1,3,0,2,3,0,2,1,2,0.9786,-0.4442,0.0236,-0.1196,0.2358,-0.2841,-0.0154,0.4494,0.1301,0.9886,-0.8319,-0.4558,-0.0359,0.3382,0.917,-0.426,-0.8718,0.8442,-0.1481,0.5418,0.7134,0.7062,0.8204,0.7275,0.4151,-0.0323,-0.1492,0.4627,0.9261,-0.3616,-0.7641,-0.1933,-0.9953,0.4583,-0.6144,-0.4005,0.3277,-0.047,-0.9199,0.4067,-0.1856,0.1659,0.8242,0.1066,-0.7016,0.5287,0.0648,0.8981,-0.9176,0.6575,0.8482,-0.0994,0.4199,-0.984,0.9227,-0.5286,-0.8567,0.6527,0.3605,-0.2742,0.3366,0.6221,-0.5934,0.7901,-0.6099,-0.213,-0.8531,-0.1689,0.0333,0.4834,0.3896,-0.4508,-0.3466,-0.5568,0.4231,0.7456,-0.8239,0.7505,-0.787,0.927,0.3645,-0.0932,-0.6656,0.3314,-0.0017,0.5718,-0.064,-0.0056,0.2699,0.1159,0.8639,-0.9139,-0.1883,-0.5463,0.0846,-0.4694,-0.8642,0.2492,-0.2016,-0.4331
4.064347826,27,30.0230279,-90.2563565,27,2,1,2,1,0,1,1,1,0,0,0,1,1,7,98,88,0,0,0,0,0,0,0.592592593,0.222222222,0.481481481,3.322592593,93.77777778,162.7407407,62.22222222,84.14814815,6.888888889,7,1.518518519,0.333333333,0.481481481,0.222222222,6.851851852,6.481481481,7.185185185,7.185185185,4.148148148,1.333333333,42.74074074,2627081,11173,13470,107.0103595,4624047,1782503,371106,358349,280570,362797,245540,108792,102813,1743235,342506,338513,263074,342361,225728,96312,87277,0,2,3,23,79,471,2,2,0,0,1,2,3,3,1,3,3,3,1,0,2,2,2,1,2,2,1,2,2,1,2,3,0,1,0,2,0,3,1,2,1,0,1,2,3,1,0,2,2,1,2,0,3,3,3,0,0,2,3,1,1,3,3,3,2,3,2,2,0,2,0,3,1,2,2,1,1,2,3,1,0,0,2,0,1,-0.678,-0.9819,-0.3386,0.4029,0.0874,0.3085,-0.8371,-0.8438,0.0621,-0.2856,-0.7306,0.3558,0.3223,-0.572,-0.2548,0.7827,0.6976,0.1745,0.6499,0.5866,0.8149,-0.9551,-0.9777,-0.1237,0.7188,-0.7237,0.066,-0.6856,0.3097,-0.4823,-0.3602,-0.6213,-0.2012,-0.4571,-0.8803,-0.4996,0.5144,0.6666,0.062,-0.9779,-0.8594,0.1259,0.2092,-0.0209,0.3675,0.2073,-0.5301,-0.745,-0.3038,0.249,-0.6927,0.4146,0.8945,-0.5747,0.0633,-0.5512,-0.3015,0.736,0.106,-0.2517,-0.4086,0.1116,0.0308,-0.6423,0.9277,0.2965,-0.8818,0.0516,-0.398,0.0971,0.3553,0.5456,-0.016,0.7647,0.8812,0.3292,-0.6027,0.6727,0.6114,-0.822,0.5155,-0.5238,-0.857,-0.7169,0.7198,0.6196,-0.8805,0.3872,0.2843,-0.5457,0.4447,0.8309,-0.9876,0.7749,0.0925,-0.7534,-0.0097,0.5473,0.493,0.3369
3.685516179,14,39.9424062,-75.59088215,13,1,1,2,1,0,0,1,1,2,0,0,1,1,7,129.5,1284,0,0,0,0,0,0,0.428571429,0.357142857,0,3.349285714,25.07142857,22,6.571428571,4.357142857,0.714285714,0.071428571,0.142857143,0.071428571,0,0,0.428571429,0.571428571,0.214285714,0.214285714,0.214285714,0.071428571,2,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,0,0,2,28,45,1795,0,0,2,3,0,2,0,3,3,3,0,1,1,0,3,3,3,3,0,0,2,0,1,0,1,0,2,2,3,3,2,0,3,3,2,0,1,2,2,2,2,0,0,2,3,2,1,1,1,1,0,0,0,3,3,1,1,0,2,1,2,1,0,3,2,0,1,0,2,3,1,3,1,3,0,1,1,1,2,0.2784,0.8559,-0.1876,0.5287,0.9765,-0.9295,-0.1756,0.2576,-0.6906,-0.9871,0.9738,0.2514,-0.7718,-0.2468,0.0976,-0.7157,0.3353,-0.7477,0.6505,0.6381,-0.9938,-0.1414,0.9986,0.2319,-0.6289,0.2534,-0.3938,-0.2585,-0.7057,-0.4999,0.3721,0.5242,0.6478,0.4894,0.9344,-0.5758,-0.2672,0.9868,0.082,0.6171,-0.8481,-0.1202,-0.628,-0.8148,0.6337,0.8283,0.0538,0.3111,0.0996,0.4032,-0.0722,-0.0664,-0.0298,-0.5139,-0.774,0.5825,-0.8979,0.1563,0.6108,-0.9215,0.2099,0.6015,0.3975,0.8148,0.9995,0.8174,0.1228,0.141,0.1931,0.4352,0.8007,-0.5452,0.8326,-0.7164,-0.6802,-0.9406,0.6229,-0.5514,0.9932,0.4986,-0.252,0.6635,0.175,-0.2551,0.2859,0.4176,0.6505,0.547,-0.5198,-0.6826,0.8783,-0.1821,0.2608,0.271,0.9388,-0.6888,0.1428,0.208,0.0516,0.6575
4.851941748,51,38.628442,-90.292634,48,1,0,1,0,1,1,0,2,1,1,1,1,1,7,96,155,0,2,1,0,0,3,0.725490196,0.058823529,0.529411765,4.164313725,166.8431373,668.254902,202.9803922,488.5294118,16.52941176,35.37254902,2.784313725,0.980392157,1.941176471,0.68627451,36.2745098,160.3137255,84.66666667,84.66666667,16.45098039,24.7254902,448.8627451,205807,144,453,89.7235036,6168187,2493638,377408,480569,429563,579608,383434,143281,146193,2433278,351208,453521,409347,551132,359570,130713,131369,2,3,7,130,268,518,3,0,1,2,3,2,3,1,0,0,0,1,2,0,3,3,3,2,2,2,1,0,0,0,2,2,1,2,0,2,1,2,0,3,3,1,2,0,1,2,3,3,3,0,1,3,0,3,3,0,1,0,2,1,0,1,1,3,2,2,1,3,0,2,3,0,2,2,2,2,2,1,1,1,0,2,2,0,1,0.6148,-0.034,0.1076,0.534,0.5914,0.366,-0.5099,-0.5606,-0.658,0.105,0.2414,-0.841,0.3411,0.5502,-0.8679,-0.4688,-0.009,0.0661,-0.1654,-0.4535,0.8987,-0.9434,-0.6809,-0.7766,0.6139,0.5401,-0.0061,0.1883,0.1254,-0.3263,-0.1535,-0.4046,0.052,-0.628,-0.359,0.1996,-0.0709,-0.1062,-0.9581,0.9812,-0.0089,-0.2587,0.3172,-0.345,0.3658,0.3966,-0.2849,0.4065,-0.6702,-0.4559,0.588,0.7249,0.3005,0.0202,0.9706,0.2241,0.9831,0.0234,0.3587,0.1556,-0.6565,0.8888,0.2353,0.3145,-0.0315,-0.1479,-0.6841,-0.8585,0.5921,0.875,0.0924,-0.0308,-0.8244,-0.4829,-0.2687,0.5904,-0.397,0.4797,-0.5944,0.4157,0.7573,-0.4286,-0.4963,-0.5503,0.3988,-0.5003,0.4992,0.0937,0.077,0.2217,0.2299,-0.0185,0.3751,0.9817,-0.5655,0.3545,-0.7029,-0.7205,-0.7601,0.5077
4.021276596,235,27.9613126,-82.43780998,223,1,1,1,1,0,1,0,1,1,1,1,1,1,7,71,0,1,0,4,0,0,5,0.817021277,0.238297872,0.489361702,3.936255319,166.7531915,482.1744681,184.8085106,307.0638298,19.31914894,14.46382979,2.395744681,1.30212766,1.14893617,0.791489362,19.17021277,44.41276596,28.55744681,28.55744681,14.0893617,11.24255319,166.1319149,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,2,17,20,120,254,1090,1,3,2,1,2,0,0,0,1,0,3,2,0,3,0,2,1,3,0,2,3,2,2,2,0,1,3,0,1,1,2,3,0,0,3,1,1,3,1,2,1,3,0,3,1,0,0,1,0,3,0,3,1,1,2,3,3,3,2,3,2,2,1,1,0,0,0,0,1,3,1,3,2,2,1,1,0,2,1,-0.545,-0.6645,0.6702,0.7444,-0.3657,-0.0193,0.3215,0.7334,-0.815,0.9327,-0.1139,0.1747,-0.6751,0.4277,0.1223,-0.6931,0.9944,-0.3092,-0.4163,-0.4619,0.5612,-0.8704,0.1481,0.2606,-0.9986,-0.9192,0.9572,0.5164,-0.6906,0.5858,0.3759,-0.0768,-0.296,0.8374,0.825,-0.1678,-0.2617,0.863,0.1789,-0.2588,-0.7089,-0.513,0.8216,-0.7042,0.7489,-0.1496,-0.2906,0.5946,-0.059,-0.9978,0.2438,-0.7655,0.7693,-0.6669,0.446,-0.9469,-0.8323,0.1368,-0.9254,-0.7888,0.5862,-0.9432,-0.1642,-0.7222,-0.2844,-0.6185,0.3304,-0.4883,0.3336,-0.911,-0.9709,0.6656,-0.2154,0.8478,-0.93,-0.1388,-0.8181,-0.3467,-0.9651,0.9572,0.5038,-0.9936,0.9434,-0.7088,0.9329,0.1237,-0.5597,-0.806,0.0657,-0.695,-0.1335,-0.6013,-0.8291,-0.9153,0.7752,-0.5516,0.6661,-0.0213,0.6139,0.6575
4.052331606,26,38.507196,-90.376301,26,2,1,1,1,0,0,1,1,1,0,0,1,1,7,103,553,1,1,1,0,0,3,0.846153846,0.115384615,0.076923077,3.466923077,80.11538462,144.5769231,58.53846154,76.03846154,5.923076923,7.576923077,1.192307692,0.192307692,0.730769231,0.076923077,9.769230769,23,19.07692308,19.07692308,4.115384615,3.230769231,88.03846154,205807,144,453,89.7235036,6168187,2493638,377408,480569,429563,579608,383434,143281,146193,2433278,351208,453521,409347,551132,359570,130713,131369,0,1,1,7,60,512,1,3,3,3,2,3,0,0,2,0,0,3,0,1,1,0,3,0,0,0,0,3,0,3,0,0,0,2,3,1,1,2,0,1,0,1,0,1,0,2,3,0,0,2,2,2,0,1,2,3,0,3,1,0,1,1,0,3,1,3,3,2,2,3,2,1,0,3,1,2,0,1,3,2,1,1,3,3,2,0.9101,0.7154,-0.473,-0.49,-0.8232,-0.3816,-0.1076,0.9048,0.2662,0.5465,-0.4306,0.1115,0.0845,-0.123,-0.8122,-0.5093,0.0817,-0.2789,0.7917,0.5312,0.5272,-0.658,0.4716,-0.3994,0.5091,-0.4,-0.8736,0.1144,-0.8559,-0.9541,0.6763,0.1614,0.2855,0.6603,-0.939,-0.2789,-0.2133,-0.7169,0.959,0.1771,0.2145,-0.2026,0.1947,-0.142,0.5766,0.5811,-0.8233,-0.4375,0.6224,-0.3624,0.3496,-0.1432,0.3918,0.1642,-0.3739,0.4966,-0.2346,-0.8072,-0.5759,0.7358,0.3124,-0.3225,-0.8043,-0.6516,0.2035,-0.7902,0.9308,-0.0123,0.3219,-0.0705,-0.7509,-0.4694,-0.9119,-0.1406,0.5522,0.3131,-0.6212,-0.2512,-0.6775,0.9287,-0.3376,0.2486,-0.1109,0.6922,0.8001,-0.8372,0.5657,-0.7965,0.7402,0.3478,-0.0863,-0.0094,0.8863,-0.7848,0.6358,0.8907,-0.0779,0.2907,-0.1279,-0.2777
4.258896797,324,39.95349,-75.156748,314,1,1,0,0,1,1,1,1,1,0,0,1,1,7,48.5,800,1,0,1,0,0,2,1.049382716,0.345679012,0.567901235,3.838888889,212.7962963,921.0740741,662.0462963,752.3734568,23.67592593,18.63888889,2.74382716,1.898148148,0.975308642,0.351851852,13.88580247,31.37345679,34.98148148,34.98148148,11.19135802,16.34567901,167.367284,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,8,52,161,682,839,2175,1,1,0,1,3,3,0,1,0,3,1,2,3,3,3,2,3,2,0,2,2,2,1,2,1,0,0,2,3,2,1,0,2,0,2,2,0,1,3,0,3,3,3,0,0,2,2,3,1,0,1,0,2,2,3,2,3,1,1,0,1,2,0,3,3,0,2,1,1,2,2,0,1,1,0,1,0,0,1,-0.4937,-0.554,-0.9713,0.2854,-0.2668,-0.699,0.5011,-0.2291,0.0696,0.0588,0.7672,-0.5057,-0.7095,0.9278,-0.7276,-0.7241,0.7874,-0.9815,-0.2851,-0.2303,0.2848,-0.1891,0.0466,-0.0036,0.1706,0.4381,-0.0874,-0.0086,0.2445,-0.44,-0.2655,-0.8047,0.1183,-0.2013,0.7902,0.1897,0.4528,0.5393,-0.4479,-0.3003,0.178,0.9653,-0.8524,-0.5452,-0.5226,0.9358,0.9598,-0.7741,-0.74,0.4222,-0.2362,-0.7317,-0.5725,-0.1018,-0.6323,-0.2691,-0.2275,0.7186,-0.8865,-0.7676,0.725,0.1139,0.5861,0.8842,0.4026,-0.6833,0.1104,-0.8721,0.9048,-0.691,0.9646,-0.2301,-0.2699,-0.8803,0.2827,0.9376,0.5419,-0.3332,-0.5235,-0.4585,0.2517,-0.2301,0.2743,0.4642,-0.9848,-0.9751,0.8978,0.305,0.6465,-0.0655,0.6578,-0.9656,0.1474,-0.3151,-0.3292,-0.6431,0.0249,-0.6603,0.8604,0.9783
3.467948718,11,39.7352988,-75.6912922,10,1,1,1,0,0,1,1,1,2,0,0,1,1,7,168,67,0,0,0,0,0,0,0.272727273,0.454545455,0.272727273,3.476363636,127.9090909,212,62.09090909,44.09090909,9.272727273,0.454545455,0.454545455,0.181818182,0.090909091,0,5.818181818,4.545454545,2,2,2.909090909,2.272727273,20.72727273,0,24,5630.84,514.9386203,1003384,395692,48679,71554,63400,94353,74466,33041,35277,379864,38767,62062,52724,82789,64958,26625,26861,0,1,1,13,46,745,1,3,3,2,3,2,0,1,1,2,2,0,1,0,3,0,1,1,1,3,1,0,2,1,0,1,1,3,0,0,2,3,2,2,3,0,3,1,0,1,2,0,0,0,0,0,2,1,3,0,0,0,0,2,3,0,3,1,0,1,2,3,1,1,1,2,0,0,1,0,1,2,0,2,0,0,0,3,0,0.7745,-0.7021,-0.1351,-0.8807,0.4888,-0.7433,0.2554,-0.7071,0.4912,0.8103,-0.4904,-0.4261,0.5635,-0.3663,0.8874,0.1798,0.7446,-0.0919,0.1099,0.6724,-0.4097,0.8165,-0.5184,0.2372,-0.5316,-0.0251,-0.0439,0.2119,-0.3994,-0.2677,-0.1432,-0.5924,-0.4365,-0.6622,-0.7256,0.3063,0.1565,0.1745,-0.79,-0.2356,0.7035,0.4722,-0.7302,-0.6774,0.8029,-0.4609,-0.0866,-0.1964,0.0358,0.1159,-0.308,-0.9277,0.9467,0.5252,0.6405,-0.0496,-0.9465,0.3439,0.7289,-0.7402,0.7762,-0.2731,0.8293,0.7145,0.5068,-0.1456,0.694,0.7368,-0.3068,0.6524,0.1198,-0.5215,-0.1386,0.6827,0.5227,-0.9778,-0.3156,0.6082,-0.3249,0.1005,-0.2885,-0.5585,0.6486,-0.8264,0.6113,0.73,-0.1659,-0.0021,-0.5601,0.2595,-0.9956,-0.4302,-0.6239,-0.1023,-0.2091,0.2226,-0.7313,-0.1072,-0.5121,0.3304
2.853772071,34,39.87287923,-75.3897661,33,1,1,0,0,0,1,1,1,2,0,0,1,1,7,168,1212,0,0,0,0,0,0,1.617647059,0.147058824,0,2.487058824,17.61764706,12.64705882,2.558823529,2.705882353,0.205882353,0.058823529,0.029411765,0,0,0,0.264705882,0.294117647,0.205882353,0.205882353,0,0.029411765,1.088235294,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,0,0,2,24,79,2027,3,2,2,2,0,1,1,2,1,1,1,2,0,2,0,2,3,1,0,2,1,1,0,1,3,0,2,2,2,1,1,2,2,0,0,0,0,3,1,0,3,2,3,0,2,1,0,0,2,0,0,0,2,2,0,2,0,2,1,0,2,2,3,3,3,3,0,2,1,3,1,1,0,2,2,2,2,2,3,-0.2343,0.0098,-0.577,0.9723,0.3781,-0.482,0.3498,0.5011,0.847,0.8121,-0.5271,-0.0251,0.3572,-0.9198,0.6503,0.9066,0.7237,-0.6541,-0.9227,0.0146,-0.3379,0.2761,0.7499,0.5126,-0.2163,0.8369,-0.6169,0.3042,-0.3427,0.5282,0.9533,-0.9561,0.2086,0.4163,0.3037,-0.6569,-0.5588,0.0067,-0.3884,0.7977,0.0894,-0.6934,0.1646,-0.278,0.545,0.0294,-0.1174,0.2647,0.9426,-0.7518,0.7511,0.6715,-0.0317,0.4649,-0.6429,-0.7888,-0.3953,-0.8728,0.4556,0.7581,0.3583,0.8513,0.049,0.9548,0.1638,-0.8103,0.2383,0.7858,0.9887,-0.5062,0.1817,-0.0765,-0.8087,-0.3715,0.2531,0.9109,-0.179,0.4103,-0.1304,0.9943,0.4934,-0.6166,-0.8869,-0.6351,0.4887,0.1192,-0.1219,0.9216,0.9498,-0.4273,0.6408,-0.461,0.4017,-0.9588,-0.195,-0.1374,-0.2254,-0.2298,-0.9442,-0.7503
